cycle,phase,agent_type,episode,reward,steps,eval_reward,prey_population,predator_population,avg_prey_energy,avg_predator_energy
1,A,PREY,39,1687.0000000000014,250,223.39200000000022,7,0,98.30714285714285,0.0
1,A,PREY,40,2487.499999999989,250,223.39200000000022,7,0,96.42142857142856,0.0
1,A,PREY,41,2048.000000000002,250,223.39200000000022,7,0,95.90714285714284,0.0
1,A,PREY,42,3047.4999999999823,250,223.39200000000022,226,1,95.57920353982301,95.19999999999999
1,A,PREY,43,2646.9999999999895,250,223.39200000000022,7,0,91.77142857142853,0.0
1,A,PREY,44,2804.4999999999895,250,223.39200000000022,8,1,88.65,85.51250000000019
1,A,PREY,45,2649.499999999987,250,223.39200000000022,7,0,96.44285714285714,0.0
1,A,PREY,46,3047.4999999999877,250,223.39200000000022,7,0,96.27142857142856,0.0
1,A,PREY,47,2249.9999999999986,250,223.39200000000022,12,0,80.50000000000001,0.0
1,A,PREY,48,2885.9999999999845,250,223.39200000000022,7,0,97.87857142857142,0.0
1,A,PREY,49,2325.9999999999964,250,223.39200000000022,7,0,96.24999999999999,0.0
1,A,PREY,50,2805.4999999999873,250,223.39200000000022,62,1,59.160483870967774,4.850000000000436
1,A,PREY,51,2044.500000000002,250,223.39200000000022,226,0,95.98517699115041,0.0
1,A,PREY,52,2847.9999999999814,250,223.39200000000022,7,0,98.39285714285712,0.0
1,A,PREY,53,2965.9999999999886,250,223.39200000000022,7,0,94.6642857142857,0.0
1,A,PREY,54,2844.9999999999827,250,223.39200000000022,7,0,96.33571428571427,0.0
1,A,PREY,55,3485.499999999979,250,223.39200000000022,7,0,96.63571428571427,0.0
1,A,PREY,56,2008.5000000000018,250,223.39200000000022,7,0,95.99285714285712,0.0
1,A,PREY,57,3206.4999999999795,250,223.39200000000022,16,0,75.4,0.0
1,A,PREY,58,3284.9999999999836,250,223.39200000000022,152,0,53.446710526315826,0.0
1,A,PREY,59,2408.499999999995,250,223.39200000000022,7,0,97.34285714285716,0.0
1,A,PREY,60,3048.499999999988,250,223.39200000000022,226,0,95.18473451327432,0.0
1,A,PREY,61,1728.000000000002,250,223.39200000000022,226,1,88.28384955752213,6.725000000000267
1,A,PREY,62,3649.999999999978,250,223.39200000000022,7,0,96.24999999999997,0.0
1,A,PREY,63,3525.99999999998,250,223.39200000000022,7,0,93.93571428571427,0.0
1,A,PREY,64,2807.4999999999814,250,223.39200000000022,87,0,62.302298850574736,0.0
1,A,PREY,65,3085.4999999999854,250,223.39200000000022,226,0,79.80309734513276,0.0
1,A,PREY,66,2565.4999999999945,250,223.39200000000022,7,0,98.54285714285713,0.0
1,A,PREY,67,29.890000000000022,11,223.39200000000022,6,2,88.19999999999999,90.25
1,A,PREY,68,3767.499999999977,250,223.39200000000022,7,0,97.89999999999999,0.0
1,A,PREY,69,3248.499999999981,250,223.39200000000022,7,0,96.52857142857144,0.0
1,A,PREY,70,2683.9999999999914,250,223.39200000000022,7,0,96.1642857142857,0.0
1,A,PREY,71,3249.9999999999786,250,223.39200000000022,25,0,69.68,0.0
1,A,PREY,72,3927.499999999972,250,223.39200000000022,7,0,93.91428571428568,0.0
1,A,PREY,73,3207.4999999999814,250,223.39200000000022,7,0,97.06428571428572,0.0
1,A,PREY,74,3843.999999999978,250,223.39200000000022,226,0,93.79690265486725,0.0
1,A,PREY,75,2527.999999999994,250,223.39200000000022,7,0,96.95714285714284,0.0
1,A,PREY,76,4364.999999999973,250,223.39200000000022,7,0,94.53571428571426,0.0
1,A,PREY,77,3448.999999999982,250,223.39200000000022,7,0,95.82142857142856,0.0
1,A,PREY,78,2966.499999999988,250,223.39200000000022,7,0,97.79285714285713,0.0
1,A,PREY,79,3723.4999999999754,250,223.39200000000022,5,1,95.71,24.125000000000203
1,A,PREY,80,3325.4999999999827,250,223.39200000000022,33,0,64.96515151515153,0.0
1,A,PREY,81,2765.49999999999,250,223.39200000000022,7,0,96.48571428571427,0.0
1,A,PREY,82,3288.9999999999804,250,223.39200000000022,9,0,86.03888888888889,0.0
1,A,PREY,83,2804.4999999999745,250,223.39200000000022,226,0,93.66349557522125,0.0
1,A,PREY,84,111.17999999999992,32,223.39200000000022,6,2,81.85000000000001,84.74999999999997
1,A,PREY,85,4366.999999999971,250,223.39200000000022,7,0,96.12142857142854,0.0
1,A,PREY,86,3286.4999999999814,250,223.39200000000022,7,0,95.86428571428569,0.0
1,A,PREY,87,4443.499999999969,250,223.39200000000022,7,0,98.35000000000001,0.0
1,A,PREY,88,4523.999999999967,250,223.39200000000022,6,1,97.2,8.562500000000155
1,A,PREY,89,3448.9999999999864,250,223.39200000000022,7,0,97.75,0.0
1,A,PREY,90,3684.4999999999727,250,223.39200000000022,7,0,97.38571428571426,0.0
1,A,PREY,91,4007.499999999973,250,223.39200000000022,8,0,80.59374999999997,0.0
1,A,PREY,92,910.8000000000005,70,223.39200000000022,6,2,94.0916666666667,68.11874999999999
1,A,PREY,93,3964.4999999999777,250,223.39200000000022,226,1,95.88628318584068,9.687500000000338
1,A,PREY,94,3686.9999999999854,250,223.39200000000022,6,1,95.34999999999998,7.812500000000468
1,A,PREY,95,3685.9999999999804,250,223.39200000000022,7,0,95.6285714285714,0.0
1,A,PREY,96,3884.999999999977,250,223.39200000000022,7,0,98.47857142857143,0.0
1,A,PREY,97,4285.499999999973,250,223.39200000000022,6,1,97.07499999999999,4.3000000000001695
1,A,PREY,98,5045.499999999968,250,223.39200000000022,7,0,97.36428571428571,0.0
1,A,PREY,99,4087.4999999999795,250,223.39200000000022,7,0,96.16428571428571,0.0
1,A,PREY,100,3723.999999999982,250,223.39200000000022,6,1,97.425,8.375000000000243
1,A,PREY,101,4803.999999999969,250,223.39200000000022,7,0,96.18571428571428,0.0
1,A,PREY,102,4205.999999999974,250,223.39200000000022,6,1,94.39999999999998,6.200000000000341
1,A,PREY,103,4444.999999999971,250,223.39200000000022,6,1,97.39999999999999,8.787500000000392
1,A,PREY,104,4523.999999999972,250,223.39200000000022,7,0,99.20714285714287,0.0
1,A,PREY,105,3685.999999999984,250,223.39200000000022,82,0,59.512195121951244,0.0
1,A,PREY,106,3564.999999999987,250,223.39200000000022,5,2,97.29999999999998,8.637500000000212
1,A,PREY,107,3685.4999999999845,250,223.39200000000022,7,0,94.29999999999995,0.0
1,A,PREY,108,4764.999999999974,250,223.39200000000022,173,0,55.90693641618501,0.0
1,A,PREY,109,4324.999999999975,250,223.39200000000022,7,0,94.81428571428569,0.0
1,A,PREY,110,4881.499999999968,250,223.39200000000022,226,0,69.82146017699118,0.0
1,A,PREY,111,4565.499999999973,250,223.39200000000022,7,0,96.80714285714284,0.0
1,A,PREY,112,3885.4999999999804,250,223.39200000000022,7,0,97.45,0.0
1,A,PREY,113,4486.999999999968,250,223.39200000000022,7,0,94.32142857142856,0.0
1,A,PREY,114,4484.499999999968,250,223.39200000000022,12,0,70.25,0.0
1,A,PREY,115,3326.4999999999854,250,223.39200000000022,7,0,96.3785714285714,0.0
1,A,PREY,116,4446.999999999972,250,223.39200000000022,6,0,95.07499999999999,0.0
1,A,PREY,117,4244.99999999998,250,223.39200000000022,7,0,96.48571428571428,0.0
1,A,PREY,118,4126.499999999975,250,223.39200000000022,7,0,98.71428571428571,0.0
1,A,PREY,119,3888.499999999983,250,223.39200000000022,7,0,96.12142857142855,0.0
1,A,PREY,120,5123.499999999966,250,223.39200000000022,7,0,95.82142857142856,0.0
1,A,PREY,121,5042.49999999997,250,223.39200000000022,7,0,95.39285714285712,0.0
1,A,PREY,122,4324.499999999976,250,223.39200000000022,5,1,96.18999999999997,5.350000000000194
1,A,PREY,123,3326.499999999984,250,223.39200000000022,226,0,95.86747787610618,0.0
1,A,PREY,124,5004.499999999968,250,223.39200000000022,7,0,96.42142857142856,0.0
1,A,PREY,125,5564.499999999968,250,223.39200000000022,226,0,85.6599557522124,0.0
1,A,PREY,126,4883.999999999967,250,223.39200000000022,226,1,69.35353982300889,16.46250000000025
1,A,PREY,127,4164.499999999978,250,223.39200000000022,7,0,97.40714285714283,0.0
1,A,PREY,128,4004.999999999981,250,223.39200000000022,7,0,98.7357142857143,0.0
1,A,PREY,129,3086.499999999981,250,223.39200000000022,6,1,97.44999999999999,9.425000000000491
1,A,PREY,130,5282.999999999967,250,223.39200000000022,7,0,95.04999999999997,0.0
1,A,PREY,131,4084.9999999999786,250,223.39200000000022,7,0,97.42857142857143,0.0
1,A,PREY,132,5443.4999999999645,250,223.39200000000022,7,0,97.23571428571428,0.0
1,A,PREY,133,4404.999999999976,250,223.39200000000022,7,0,96.78571428571426,0.0
1,A,PREY,134,5361.999999999966,250,223.39200000000022,226,1,96.1617256637168,9.275000000000293
1,A,PREY,135,4763.99999999997,250,223.39200000000022,59,0,61.57033898305087,0.0
1,A,PREY,136,4725.499999999975,250,223.39200000000022,7,0,96.3785714285714,0.0
1,A,PREY,137,4844.999999999974,250,223.39200000000022,7,0,96.85,0.0
1,A,PREY,138,4524.499999999976,250,223.39200000000022,7,0,94.08571428571427,0.0
1,A,PREY,139,5362.499999999967,250,223.39200000000022,7,0,96.1,0.0
1,A,PREY,140,5323.499999999969,250,223.39200000000022,7,0,95.86428571428571,0.0
1,A,PREY,141,4447.499999999979,250,223.39200000000022,7,0,95.79999999999998,0.0
1,A,PREY,142,1113.7400000000005,126,223.39200000000022,6,2,92.89999999999996,45.52500000000022
1,A,PREY,143,5001.999999999975,250,223.39200000000022,7,0,95.84285714285713,0.0
1,A,PREY,144,5281.499999999971,250,223.39200000000022,10,0,72.975,0.0
1,A,PREY,145,5244.999999999968,250,223.39200000000022,40,0,67.16500000000002,0.0
1,A,PREY,146,4762.4999999999745,250,223.39200000000022,7,0,97.92142857142856,0.0
1,A,PREY,147,5162.9999999999745,250,223.39200000000022,7,0,93.18571428571427,0.0
1,A,PREY,148,4647.9999999999745,250,223.39200000000022,6,1,97.44999999999999,9.01250000000029
1,A,PREY,149,3642.9999999999823,250,223.39200000000022,226,1,95.73694690265485,5.975000000000155
1,A,PREY,150,4843.499999999972,250,223.39200000000022,226,0,95.37942477876106,0.0
1,A,PREY,151,5601.499999999969,250,223.39200000000022,7,0,95.77857142857142,0.0
1,A,PREY,152,5526.499999999966,250,223.39200000000022,7,0,98.17857142857143,0.0
1,A,PREY,153,5443.499999999966,250,223.39200000000022,7,0,94.72857142857141,0.0
1,A,PREY,154,5604.499999999967,250,223.39200000000022,7,0,96.1857142857143,0.0
1,A,PREY,155,5405.999999999969,250,223.39200000000022,7,0,98.26428571428572,0.0
1,A,PREY,156,5083.499999999974,250,223.39200000000022,7,0,97.89999999999999,0.0
1,A,PREY,157,4887.499999999974,250,223.39200000000022,14,0,81.00357142857142,0.0
1,A,PREY,158,5364.999999999968,250,223.39200000000022,7,0,93.14285714285711,0.0
1,A,PREY,159,6242.999999999963,250,223.39200000000022,7,0,96.14285714285714,0.0
1,A,PREY,160,4524.499999999976,250,223.39200000000022,7,0,93.9785714285714,0.0
1,A,PREY,161,5245.999999999965,250,223.39200000000022,6,0,94.19999999999999,0.0
1,A,PREY,162,5446.499999999967,250,223.39200000000022,11,0,72.7,0.0
1,A,PREY,163,4521.999999999979,250,223.39200000000022,7,0,94.68571428571428,0.0
1,A,PREY,164,4087.4999999999804,250,223.39200000000022,7,0,96.72142857142856,0.0
1,A,PREY,165,5842.499999999964,250,223.39200000000022,7,0,93.54999999999997,0.0
1,A,PREY,166,5284.999999999974,250,223.39200000000022,7,0,96.29285714285712,0.0
1,A,PREY,167,5044.4999999999745,250,223.39200000000022,7,0,96.39999999999999,0.0
1,A,PREY,168,4923.999999999973,250,223.39200000000022,6,1,97.825,1.7750000000002262
1,A,PREY,169,5641.99999999997,250,223.39200000000022,103,0,59.21213592233013,0.0
1,A,PREY,170,5962.9999999999645,250,223.39200000000022,7,0,98.00714285714287,0.0
1,A,PREY,171,5524.999999999969,250,223.39200000000022,226,1,95.5188053097345,4.775000000000123
1,A,PREY,172,5962.999999999964,250,223.39200000000022,7,0,98.52142857142857,0.0
1,A,PREY,173,5962.999999999966,250,223.39200000000022,8,0,94.88124999999998,0.0
1,A,PREY,174,5484.499999999974,250,223.39200000000022,9,0,94.13333333333331,0.0
1,A,PREY,175,4844.499999999976,250,223.39200000000022,7,0,95.69285714285714,0.0
1,A,PREY,176,5283.999999999971,250,223.39200000000022,7,0,96.57142857142854,0.0
1,A,PREY,177,6161.9999999999645,250,223.39200000000022,226,0,95.43827433628317,0.0
1,A,PREY,178,6041.999999999965,250,223.39200000000022,7,0,97.04285714285713,0.0
1,A,PREY,179,6402.499999999963,250,223.39200000000022,7,0,96.29285714285713,0.0
1,A,PREY,180,5763.499999999967,250,223.39200000000022,226,0,93.91902654867258,0.0
1,A,PREY,181,4846.499999999978,250,223.39200000000022,7,0,92.6285714285714,0.0
1,A,PREY,182,4683.999999999976,250,223.39200000000022,7,0,95.75714285714285,0.0
1,A,PREY,183,5123.499999999975,250,223.39200000000022,226,0,92.23274336283185,0.0
1,A,PREY,184,6563.499999999965,250,223.39200000000022,183,0,56.909562841530075,0.0
1,A,PREY,185,6442.499999999965,250,223.39200000000022,7,0,97.17142857142856,0.0
1,A,PREY,186,6641.499999999964,250,223.39200000000022,6,1,94.12499999999996,7.175000000000143
1,A,PREY,187,6561.999999999963,250,223.39200000000022,7,0,96.80714285714285,0.0
1,A,PREY,188,5083.499999999976,250,223.39200000000022,7,0,94.44999999999996,0.0
1,A,PREY,189,6003.999999999967,250,223.39200000000022,7,0,95.09285714285714,0.0
1,A,PREY,190,5123.9999999999745,250,223.39200000000022,7,0,96.14285714285714,0.0
1,A,PREY,191,6322.499999999966,250,223.39200000000022,7,0,96.91428571428571,0.0
1,A,PREY,192,4883.999999999975,250,223.39200000000022,7,0,96.39999999999999,0.0
1,A,PREY,193,5524.499999999974,250,223.39200000000022,6,1,98.39999999999999,6.425000000000228
1,A,PREY,194,6202.499999999965,250,223.39200000000022,7,0,98.09285714285714,0.0
1,A,PREY,195,5724.499999999971,250,223.39200000000022,7,0,94.89999999999998,0.0
1,A,PREY,196,5322.999999999974,250,223.39200000000022,7,0,96.35714285714285,0.0
1,A,PREY,197,6882.999999999962,250,223.39200000000022,7,0,96.48571428571427,0.0
1,A,PREY,198,2727.4999999999886,250,223.39200000000022,7,0,92.39285714285711,0.0
1,A,PREY,199,6041.499999999964,250,223.39200000000022,7,0,99.01428571428572,0.0
1,A,PREY,200,6722.999999999964,250,223.39200000000022,6,1,97.84999999999998,7.362500000000487
1,A,PREY,201,6600.9999999999645,250,223.39200000000022,7,0,98.07142857142857,0.0
1,A,PREY,202,6122.999999999967,250,223.39200000000022,48,0,57.2197916666667,0.0
1,A,PREY,203,5961.4999999999645,250,223.39200000000022,7,0,96.54999999999997,0.0
1,A,PREY,204,6762.499999999964,250,223.39200000000022,226,1,93.0900442477876,8.562500000000265
1,A,PREY,205,6000.999999999969,250,223.39200000000022,75,0,58.53933333333337,0.0
1,A,PREY,206,5164.999999999976,250,223.39200000000022,226,0,94.64823008849558,0.0
1,A,PREY,207,7121.999999999963,250,223.39200000000022,7,0,94.53571428571429,0.0
1,A,PREY,208,6642.499999999965,250,223.39200000000022,6,1,98.175,2.0375000000001955
1,A,PREY,209,5205.4999999999745,250,223.39200000000022,100,0,60.32000000000003,0.0
1,A,PREY,210,5965.99999999997,250,223.39200000000022,7,0,97.14999999999999,0.0
1,A,PREY,211,6322.499999999966,250,223.39200000000022,226,0,95.72367256637166,0.0
1,A,PREY,212,5962.9999999999645,250,223.39200000000022,7,0,93.93571428571427,0.0
1,A,PREY,213,6403.4999999999645,250,223.39200000000022,7,0,96.54999999999998,0.0
1,A,PREY,214,5764.49999999997,250,223.39200000000022,226,0,68.11924778761066,0.0
1,A,PREY,215,7001.999999999961,250,223.39200000000022,7,0,94.79285714285712,0.0
1,A,PREY,216,7161.999999999962,250,223.39200000000022,7,0,98.35,0.0
1,A,PREY,217,6682.9999999999645,250,223.39200000000022,7,0,97.5142857142857,0.0
1,A,PREY,218,5564.4999999999745,250,223.39200000000022,7,0,95.30714285714284,0.0
1,A,PREY,219,5325.4999999999745,250,223.39200000000022,7,0,98.62857142857142,0.0
1,A,PREY,220,5403.499999999974,250,223.39200000000022,7,0,97.79285714285713,0.0
1,A,PREY,221,6523.9999999999645,250,223.39200000000022,5,1,96.75999999999999,32.92500000000065
1,A,PREY,222,7002.499999999962,250,223.39200000000022,226,0,96.0329646017699,0.0
1,A,PREY,223,6682.9999999999645,250,223.39200000000022,7,0,95.94999999999997,0.0
1,A,PREY,224,6482.499999999964,250,223.39200000000022,7,0,98.60714285714285,0.0
1,A,PREY,225,6963.999999999961,250,223.39200000000022,6,1,98.14999999999999,13.850000000000522
1,A,PREY,226,5485.999999999972,250,223.39200000000022,7,0,95.30714285714284,0.0
1,A,PREY,227,5243.999999999978,250,223.39200000000022,7,0,96.7,0.0
1,A,PREY,228,6005.999999999971,250,223.39200000000022,11,0,79.44999999999999,0.0
1,A,PREY,229,6843.499999999964,250,223.39200000000022,20,0,66.12249999999999,0.0
1,A,PREY,230,7201.499999999962,250,223.39200000000022,226,0,95.37190265486724,0.0
1,A,PREY,231,7280.999999999961,250,223.39200000000022,226,0,74.5590707964602,0.0
1,A,PREY,232,6082.499999999968,250,223.39200000000022,7,0,98.60714285714285,0.0
1,A,PREY,233,5405.499999999975,250,223.39200000000022,226,0,95.28274336283185,0.0
1,A,PREY,234,7043.499999999962,250,223.39200000000022,7,0,94.89999999999998,0.0
1,A,PREY,235,6481.999999999965,250,223.39200000000022,7,0,95.28571428571426,0.0
1,A,PREY,236,6641.999999999964,250,223.39200000000022,226,1,95.53827433628317,94.29999999999997
1,A,PREY,237,5843.999999999971,250,223.39200000000022,7,0,91.98571428571425,0.0
1,A,PREY,238,7321.999999999961,250,223.39200000000022,7,0,95.84285714285713,0.0
1,A,PREY,239,6162.999999999969,250,223.39200000000022,67,0,57.50373134328361,0.0
1,A,PREY,240,6881.999999999964,250,223.39200000000022,111,0,54.437387387387425,0.0
1,A,PREY,241,6285.49999999997,250,223.39200000000022,6,1,93.77499999999998,5.525000000000117
1,A,PREY,242,6364.49999999997,250,223.39200000000022,6,1,96.29999999999997,3.9875000000001326
1,A,PREY,243,6802.999999999963,250,223.39200000000022,226,1,83.91482300884955,6.200000000000173
1,A,PREY,244,6163.499999999962,250,223.39200000000022,226,1,95.55486725663714,79.14999999999996
1,A,PREY,245,4765.99999999998,250,223.39200000000022,226,0,95.18606194690265,0.0
1,A,PREY,246,3684.4999999999864,250,223.39200000000022,12,1,82.96249999999999,6.7625000000004345
1,A,PREY,247,795.0800000000003,42,223.39200000000022,7,2,82.97857142857143,76.76249999999996
1,A,PREY,248,4526.499999999982,250,223.39200000000022,7,0,95.30714285714284,0.0
1,A,PREY,249,7441.499999999963,250,223.39200000000022,7,0,98.43571428571428,0.0
1,A,PREY,250,7081.999999999961,250,223.39200000000022,7,0,92.64999999999996,0.0
1,A,PREY,251,6802.499999999961,250,223.39200000000022,7,0,96.59285714285713,0.0
1,A,PREY,252,6801.9999999999645,250,223.39200000000022,7,0,95.24285714285712,0.0
1,A,PREY,253,-9.57,7,223.39200000000022,6,2,88.3,90.39374999999998
1,A,PREY,254,7402.999999999962,250,223.39200000000022,7,0,96.05714285714285,0.0
1,A,PREY,255,7561.99999999996,250,223.39200000000022,54,0,57.59166666666669,0.0
1,A,PREY,256,6922.999999999964,250,223.39200000000022,7,0,96.1,0.0
1,A,PREY,257,5883.999999999973,250,223.39200000000022,72,0,58.64722222222224,0.0
1,A,PREY,258,5563.9999999999745,250,223.39200000000022,6,0,96.64999999999999,0.0
1,A,PREY,259,6603.999999999967,250,223.39200000000022,12,0,84.13749999999999,0.0
1,A,PREY,260,7322.499999999961,250,223.39200000000022,7,0,97.66428571428571,0.0
1,A,PREY,261,7482.4999999999645,250,223.39200000000022,7,0,95.62857142857142,0.0
1,A,PREY,262,6561.499999999969,250,223.39200000000022,26,1,69.14038461538462,8.150000000000167
1,A,PREY,263,6522.499999999965,250,223.39200000000022,6,1,96.82499999999999,5.7875000000002785
1,A,PREY,264,6801.999999999966,250,223.39200000000022,7,0,95.60714285714285,0.0
1,A,PREY,265,6762.499999999965,250,223.39200000000022,7,0,95.99285714285713,0.0
1,A,PREY,266,7640.999999999962,250,223.39200000000022,7,0,96.46428571428571,0.0
1,A,PREY,267,6920.499999999961,250,223.39200000000022,7,0,96.97857142857141,0.0
1,A,PREY,268,5641.499999999973,250,223.39200000000022,7,0,97.49285714285713,0.0
1,A,PREY,269,6801.999999999967,250,223.39200000000022,7,0,97.42857142857143,0.0
1,A,PREY,270,6443.499999999969,250,223.39200000000022,7,0,92.94999999999997,0.0
1,A,PREY,271,6601.999999999965,250,223.39200000000022,7,0,96.54999999999998,0.0
1,A,PREY,272,7880.99999999996,250,223.39200000000022,6,1,98.57499999999999,7.475000000000257
1,A,PREY,273,7281.999999999964,250,223.39200000000022,7,0,97.1285714285714,0.0
1,A,PREY,274,7841.49999999996,250,223.39200000000022,7,0,97.62142857142855,0.0
1,A,PREY,275,6721.4999999999645,250,223.39200000000022,6,1,96.74999999999999,9.050000000000272
1,A,PREY,276,6404.999999999969,250,223.39200000000022,7,0,96.12142857142855,0.0
1,A,PREY,277,6803.999999999968,250,223.39200000000022,7,0,94.36428571428569,0.0
1,A,PREY,278,6681.9999999999645,250,223.39200000000022,6,1,97.09999999999998,6.350000000000163
1,A,PREY,279,7121.999999999965,250,223.39200000000022,7,0,98.26428571428572,0.0
1,A,PREY,280,7282.499999999963,250,223.39200000000022,7,0,96.95714285714284,0.0
1,A,PREY,281,7364.499999999963,250,223.39200000000022,7,0,97.04285714285712,0.0
1,A,PREY,282,7721.999999999961,250,223.39200000000022,226,1,94.84292035398228,3.100000000000245
1,A,PREY,283,7640.99999999996,250,223.39200000000022,7,0,97.8142857142857,0.0
1,A,PREY,284,6964.4999999999645,250,223.39200000000022,6,1,98.39999999999999,10.47500000000016
1,A,PREY,285,6363.999999999969,250,223.39200000000022,7,0,96.20714285714284,0.0
1,A,PREY,286,7601.999999999961,250,223.39200000000022,6,1,97.02499999999999,7.925000000000221
1,A,PREY,287,7523.499999999962,250,223.39200000000022,7,0,96.59285714285713,0.0
1,A,PREY,288,7523.499999999962,250,223.39200000000022,9,0,94.55,0.0
1,A,PREY,289,6042.999999999972,250,223.39200000000022,7,0,96.74285714285712,0.0
1,A,PREY,290,7081.499999999961,250,223.39200000000022,15,0,78.86666666666666,0.0
1,A,PREY,291,6123.999999999972,250,223.39200000000022,51,0,59.96862745098042,0.0
1,A,PREY,292,6681.999999999969,250,223.39200000000022,226,0,95.6617256637168,0.0
1,A,PREY,293,7760.999999999962,250,223.39200000000022,6,1,93.92499999999997,4.625000000000323
1,A,PREY,294,7083.499999999966,250,223.39200000000022,91,0,60.080219780219814,0.0
1,A,PREY,295,7562.499999999962,250,223.39200000000022,7,0,95.67142857142856,0.0
1,A,PREY,296,6802.999999999966,250,223.39200000000022,226,0,95.55486725663715,0.0
1,A,PREY,297,6565.499999999966,250,223.39200000000022,7,0,97.36428571428571,0.0
1,A,PREY,298,5962.999999999961,250,223.39200000000022,6,1,97.675,5.300000000000212
1,A,PREY,299,3644.9999999999895,250,223.39200000000022,7,0,96.95714285714284,0.0
1,A,PREY,300,7803.499999999962,250,223.39200000000022,7,0,95.49999999999999,0.0
1,A,PREY,301,7680.49999999996,250,223.39200000000022,226,0,75.41814159292039,0.0
1,A,PREY,302,7722.49999999996,250,223.39200000000022,7,0,97.17142857142855,0.0
1,A,PREY,303,7722.999999999961,250,223.39200000000022,7,0,97.83571428571427,0.0
1,A,PREY,304,7641.499999999961,250,223.39200000000022,18,0,65.61388888888888,0.0
1,A,PREY,305,8200.99999999996,250,223.39200000000022,7,0,97.79285714285713,0.0
1,A,PREY,306,7761.999999999962,250,223.39200000000022,7,0,97.42857142857142,0.0
1,A,PREY,307,7122.999999999964,250,223.39200000000022,7,0,97.34285714285713,0.0
1,A,PREY,308,7000.999999999967,250,223.39200000000022,7,0,95.11428571428569,0.0
1,A,PREY,309,7442.499999999965,250,223.39200000000022,7,0,94.17142857142855,0.0
1,A,PREY,310,7921.499999999961,250,223.39200000000022,226,0,95.42234513274335,0.0
